Age,Gender,Income,Total_Spend,Num_Purchases,Product_Category
69,Male,58523,1860.23,38,Electronics
55,Female,40482,1534.35,30,Clothing
41,Male,142105,954.35,41,Clothing
64,Male,78888,3978.71,23,Clothing
48,Male,143884,4781.53,5,Groceries
58,Female,136968,2126.86,21,Clothing
63,Male,80110,4766.86,6,Clothing
67,Male,120644,4136.61,49,Clothing
43,Male,30493,2457.15,17,Electronics
66,Male,86194,3402.73,25,Clothing
67,Female,112001,2231.42,24,Electronics
22,Male,69767,2837.74,22,Groceries
37,Male,59550,384.43,13,Clothing
69,Male,43833,3511.69,17,Clothing
58,Female,32970,358.84,14,Electronics
28,Male,128315,4103.72,34,Groceries
50,Male,125494,4142.24,26,Clothing
67,Male,143855,1261.68,19,Groceries
55,Male,112681,1685.95,26,Groceries
44,Female,131489,2458.42,3,Clothing
51,Male,79177,3023.65,2,Groceries
32,Male,97342,1508.03,28,Groceries
49,Female,101200,3003.18,2,Clothing
38,Female,91501,1559.16,22,Electronics
63,Female,58900,371.9,7,Clothing
22,Male,44126,112.38,4,Groceries
23,Female,141198,595.64,49,Clothing
55,Male,100690,3982.03,38,Electronics
39,Female,117744,4811.01,39,Groceries
35,Male,109303,2192.13,20,Groceries
31,Female,115579,2612.15,6,Electronics
27,Male,77994,819.56,9,Electronics
63,Female,97061,2800.05,31,Groceries
30,Male,129064,808.81,26,Electronics
48,Male,46978,3094.95,36,Clothing
47,Male,86344,4672.97,26,Electronics
20,Male,76648,1058.92,28,Clothing
47,Male,31055,3846.36,5,Groceries
23,Male,105582,215.16,10,Groceries
46,Male,131387,1939.94,18,Groceries
25,Male,111214,642.67,15,Groceries
61,Female,74876,1827.13,33,Groceries
62,Male,148363,950.33,5,Electronics
60,Male,122160,1929.19,37,Electronics
61,Female,137954,2145.86,40,Groceries
50,Male,68725,1572.9,22,Electronics
34,Female,35255,3317.45,22,Electronics
65,Male,104947,4602.38,22,Groceries
28,Female,83380,2062.92,15,Electronics
30,Female,144648,1042.48,17,Groceries
67,Male,83333,1426.54,45,Groceries
28,Female,72459,4284.6,28,Groceries
48,Male,146518,2901.03,22,Groceries
45,Male,66163,2329.55,21,Electronics
61,Male,63971,833.22,42,Electronics
23,Male,126771,2303.66,17,Clothing
58,Female,95149,1464.61,5,Clothing
33,Male,114730,4721.5,18,Groceries
21,Female,49476,4431.94,17,Clothing
52,Female,98580,511.12,4,Electronics
65,Male,135576,2631.6,7,Electronics
43,Male,116593,1202.79,25,Clothing
29,Male,99050,2112.81,37,Clothing
28,Male,105526,4396.56,40,Electronics
54,Female,134496,2684.82,40,Clothing
42,Male,139071,1737.65,43,Electronics
35,Female,144832,1118.65,9,Electronics
36,Male,37507,4021.59,19,Clothing
40,Male,100393,3160.14,9,Clothing
55,Male,42118,2393.52,23,Groceries
35,Male,80529,1165.67,31,Groceries
43,Female,98682,1737.81,32,Groceries
23,Female,121937,4803.23,31,Groceries
21,Male,84176,2648.44,17,Groceries
61,Female,145481,2063.43,48,Electronics
68,Female,121713,2654.97,39,Clothing
46,Male,134060,3917.04,22,Electronics
51,Male,34414,1766.53,35,Groceries
34,Female,113030,975.66,30,Groceries
60,Female,115973,2966.19,40,Clothing
60,Female,92137,3359.5,37,Electronics
33,Female,33937,3592.32,26,Groceries
19,Male,66731,4421.74,6,Groceries
51,Male,116862,1918.75,34,Groceries
25,Female,68665,469.24,32,Groceries
30,Male,104510,4795.91,25,Electronics
59,Female,142681,2231.56,13,Electronics
25,Female,47500,3153.96,38,Groceries
47,Male,144360,3364.9,38,Electronics
49,Female,31750,2777.92,2,Groceries
53,Female,95018,1105.76,5,Clothing
64,Male,34027,3800.2,11,Clothing
47,Male,139832,4038.38,11,Clothing
18,Female,35745,2809.58,24,Electronics
60,Female,91731,2493.95,14,Groceries
56,Male,116984,658.3,45,Clothing
34,Female,137983,511.36,30,Clothing
37,Female,58451,1763.87,40,Electronics
41,Male,123743,1623.15,47,Electronics
67,Male,101474,4772.92,44,Clothing
39,Male,91536,3939.75,35,Groceries
46,Male,42150,3333.63,21,Groceries
39,Male,43406,2636.48,5,Groceries
61,Male,49781,920.1,38,Clothing
26,Female,87417,4894.44,2,Electronics
54,Female,146047,1937.7,40,Groceries
27,Male,133157,623.94,37,Clothing
53,Male,48325,2519.61,49,Clothing
54,Female,98684,4382.59,34,Electronics
45,Female,124415,4447.73,11,Groceries
45,Female,144547,153.73,36,Clothing
59,Male,103469,4442.85,11,Groceries
60,Male,39436,1430.27,9,Groceries
38,Female,47669,290.96,6,Groceries
41,Male,102010,4254.17,34,Clothing
59,Male,142983,4332.95,47,Groceries
57,Male,106764,3021.53,37,Electronics
19,Female,129074,2914.73,32,Clothing
25,Female,31843,4084.29,12,Clothing
65,Male,95609,3952.92,45,Groceries
44,Male,80812,4461.52,32,Groceries
39,Male,46059,2808.46,17,Groceries
54,Male,116269,4841.47,4,Clothing
44,Male,70768,4981.12,42,Electronics
46,Female,55395,671.07,33,Electronics
20,Male,50202,4262.76,43,Clothing
61,Male,43273,2549.13,48,Electronics
30,Male,78889,1999.08,43,Groceries
62,Female,128635,3104.05,9,Clothing
27,Female,146109,374.23,34,Electronics
53,Male,103048,2581.66,39,Clothing
26,Female,123767,4367.36,30,Electronics
44,Female,118810,1145.96,20,Clothing
51,Female,133235,2189.31,39,Electronics
68,Female,75510,4703.46,23,Clothing
18,Female,117945,2199.96,41,Clothing
49,Female,141730,1856.0,44,Clothing
42,Male,149096,2258.63,35,Clothing
46,Female,100649,2645.32,23,Clothing
24,Female,136723,3196.76,48,Groceries
66,Male,32881,4023.39,39,Clothing
20,Male,75913,2315.3,23,Clothing
37,Male,141860,4105.66,37,Clothing
37,Male,114785,2715.23,23,Electronics
47,Female,95037,1758.55,39,Clothing
52,Female,92457,3323.96,28,Groceries
52,Female,65343,3616.84,19,Clothing
66,Female,92389,2834.44,49,Electronics
56,Male,108250,377.41,48,Electronics
44,Female,134489,932.43,30,Clothing
43,Female,38656,1497.96,21,Clothing
31,Male,35741,1484.87,24,Clothing
34,Female,46661,3399.76,21,Clothing
35,Female,127091,189.91,26,Electronics
62,Female,58690,3802.84,36,Clothing
69,Female,62833,1400.18,26,Electronics
46,Male,132566,1619.11,33,Electronics
37,Male,101240,2686.76,36,Groceries
44,Male,143659,1158.04,4,Electronics
35,Male,136898,4433.91,9,Clothing
21,Male,107711,518.31,8,Clothing
18,Female,87141,2277.47,2,Clothing
67,Female,108232,4262.17,29,Clothing
18,Male,69023,3117.64,23,Groceries
43,Male,70209,1532.41,6,Groceries
62,Male,123590,2161.73,43,Groceries
37,Female,116612,3562.8,36,Groceries
69,Male,110522,4868.98,46,Electronics
40,Female,141654,4476.38,21,Groceries
27,Female,44440,1777.92,22,Electronics
28,Female,149107,4991.17,9,Clothing
58,Female,37960,117.17,34,Electronics
58,Male,52462,235.39,26,Electronics
22,Female,47821,4136.82,1,Groceries
18,Female,87772,1077.37,36,Clothing
34,Male,57258,397.77,44,Clothing
39,Female,122889,1262.03,5,Groceries
51,Female,118952,2187.89,41,Electronics
62,Female,92524,3679.77,22,Groceries
58,Male,52115,3159.24,4,Electronics
46,Female,148066,1264.34,48,Groceries
21,Female,76433,2566.03,2,Groceries
22,Male,120504,4638.45,16,Clothing
28,Male,118267,4093.54,16,Clothing
68,Female,118321,1683.63,22,Clothing
38,Female,134933,4913.1,43,Groceries
52,Male,109364,3572.24,1,Clothing
29,Female,100077,406.0,15,Clothing
43,Male,70644,272.29,24,Groceries
68,Female,92643,925.2,4,Clothing
36,Male,43311,3666.49,18,Electronics
62,Female,60531,1000.32,17,Clothing
24,Male,44588,2606.29,7,Electronics
64,Male,79416,556.97,45,Clothing
24,Male,42380,4612.34,10,Groceries
43,Male,72645,1785.41,1,Groceries
57,Male,47818,4549.85,2,Clothing
22,Female,60857,4729.89,49,Electronics
38,Female,51711,130.03,22,Clothing
31,Male,35097,2374.26,32,Groceries
21,Female,146348,220.81,29,Clothing
40,Female,58393,4552.59,35,Groceries
59,Female,52076,2640.2,17,Electronics
37,Female,114274,467.23,12,Electronics
32,Female,87609,640.36,24,Groceries
67,Female,59317,1979.19,30,Electronics
69,Male,134765,4707.15,44,Groceries
62,Female,88480,3495.25,30,Groceries
46,Female,37044,4351.33,20,Groceries
25,Female,101033,1895.64,42,Clothing
58,Male,149237,311.75,7,Electronics
65,Female,85486,4874.16,42,Clothing
36,Female,85162,184.15,38,Clothing
65,Female,109287,4743.49,7,Electronics
56,Male,59882,1906.52,49,Clothing
63,Female,84078,149.44,30,Groceries
45,Male,88734,3476.87,12,Clothing
63,Female,137608,4904.65,49,Groceries
44,Male,138730,4831.57,31,Electronics
21,Male,73826,888.59,18,Clothing
32,Male,117985,988.11,46,Electronics
52,Female,74028,2871.14,43,Groceries
54,Male,81331,3222.79,2,Clothing
18,Male,149655,3723.15,33,Groceries
20,Male,128938,987.15,11,Groceries
64,Male,148319,4799.13,34,Groceries
41,Female,62543,3229.82,16,Electronics
44,Female,59362,4250.53,35,Electronics
57,Female,57315,2746.32,33,Electronics
53,Female,57746,2129.96,21,Clothing
51,Male,40057,4888.2,20,Groceries
46,Female,141649,2952.39,8,Electronics
41,Male,72915,4347.68,26,Groceries
41,Female,51061,4771.13,33,Electronics
59,Female,81370,3409.24,26,Groceries
21,Female,64157,2789.8,37,Electronics
20,Male,141375,117.2,30,Electronics
51,Female,41322,296.1,31,Electronics
66,Female,99812,1084.17,33,Electronics
40,Female,107842,1011.44,11,Groceries
69,Male,64017,1348.32,41,Electronics
40,Female,86792,1594.18,5,Electronics
62,Female,57742,1864.32,2,Electronics
22,Male,127136,2160.63,13,Groceries
48,Male,94808,584.45,18,Electronics
58,Female,47629,307.57,26,Groceries
23,Female,38245,3402.33,25,Clothing
54,Female,126950,2732.94,44,Groceries
27,Male,73870,2276.31,14,Clothing
57,Male,125634,3208.76,5,Electronics
24,Male,94829,4155.63,42,Electronics
56,Female,144530,2195.7,2,Groceries
55,Male,40588,3241.49,4,Electronics
38,Female,30442,4772.5,12,Electronics
37,Male,135280,4214.16,11,Groceries
20,Male,132979,2187.4,4,Electronics
68,Male,107339,3259.11,43,Clothing
39,Female,70721,967.65,9,Clothing
64,Female,67145,2846.56,10,Electronics
21,Female,40599,4908.51,27,Electronics
45,Female,102594,2639.74,6,Clothing
29,Male,112742,4645.43,15,Electronics
55,Female,107430,2095.94,42,Clothing
68,Male,32939,4994.34,31,Groceries
53,Female,52149,2938.18,22,Clothing
64,Female,96567,307.12,6,Electronics
58,Male,40208,2975.1,33,Electronics
22,Male,96098,1445.41,29,Clothing
30,Female,139034,259.16,21,Clothing
40,Female,79492,4122.18,30,Electronics
67,Male,50951,1451.08,21,Electronics
47,Male,78920,4003.09,36,Electronics
54,Male,76766,1512.27,22,Groceries
42,Male,87014,1052.2,46,Groceries
65,Male,58351,4872.28,20,Clothing
44,Female,114216,1872.06,22,Clothing
68,Female,79386,3046.74,40,Groceries
31,Female,117122,3088.91,11,Groceries
65,Female,39308,2846.32,47,Clothing
64,Male,89252,4582.01,31,Groceries
53,Male,105145,3404.76,40,Clothing
56,Male,125031,2078.29,13,Electronics
33,Female,113211,4325.66,18,Clothing
39,Male,58064,987.21,22,Groceries
38,Male,83879,2766.76,17,Groceries
38,Female,38720,4757.7,38,Groceries
25,Female,72940,3164.45,25,Clothing
66,Female,109993,4103.15,32,Groceries
33,Male,98475,3302.45,15,Clothing
48,Male,77113,4212.92,13,Electronics
59,Female,78926,4727.99,26,Electronics
27,Female,68203,1437.32,11,Groceries
49,Male,118901,931.34,13,Clothing
51,Female,35392,2471.55,33,Clothing
26,Male,55905,3539.13,37,Groceries
34,Female,103508,1213.24,38,Clothing
28,Female,80385,120.1,1,Groceries
49,Female,60653,1780.38,39,Groceries
27,Male,121865,4847.41,27,Electronics
39,Male,114720,3505.34,36,Groceries
34,Female,44799,2066.49,32,Clothing
21,Male,90103,1043.62,41,Groceries
65,Female,147463,1844.84,15,Electronics
69,Female,45052,932.21,31,Electronics
64,Male,36044,620.9,6,Clothing
42,Male,49871,4543.04,25,Groceries
38,Male,119303,4988.49,49,Clothing
54,Male,142719,904.16,18,Clothing
55,Female,50234,367.16,22,Groceries
66,Male,51381,1715.68,31,Electronics
18,Male,47274,2362.13,36,Clothing
42,Female,142162,1103.62,9,Clothing
68,Female,117840,1576.98,46,Electronics
53,Female,113108,1084.27,3,Groceries
34,Female,133948,3893.88,33,Groceries
58,Male,79892,3591.63,27,Groceries
41,Male,80521,3211.26,43,Electronics
19,Female,121501,1997.37,1,Clothing
57,Female,113920,4554.3,44,Electronics
32,Male,113391,4850.71,9,Clothing
49,Male,47920,950.83,5,Clothing
56,Male,46702,1192.76,15,Groceries
23,Male,133457,2675.59,9,Groceries
18,Male,31894,547.13,45,Groceries
64,Female,60985,2238.6,28,Electronics
40,Female,58287,2950.78,13,Groceries
56,Female,103527,2658.16,24,Electronics
34,Female,45439,1721.45,45,Groceries
51,Male,124620,2757.98,10,Groceries
58,Female,72235,4798.12,42,Groceries
46,Male,57659,1109.49,22,Electronics
26,Male,54976,3308.67,39,Clothing
30,Male,134239,312.64,22,Electronics
23,Male,112643,425.44,37,Electronics
23,Male,97865,2803.96,39,Electronics
37,Male,137631,614.2,20,Clothing
69,Male,98306,209.5,10,Electronics
20,Female,86697,940.41,10,Groceries
34,Male,100382,2867.76,26,Clothing
66,Female,46651,3546.37,25,Electronics
29,Female,79044,1092.14,28,Electronics
65,Male,44633,3374.47,13,Clothing
64,Male,109164,994.13,15,Electronics
62,Female,30569,3105.94,6,Clothing
18,Female,89900,2118.6,12,Groceries
34,Female,97509,3303.62,19,Electronics
20,Female,131126,4975.76,32,Electronics
43,Male,149148,4695.3,11,Groceries
32,Male,63038,120.98,38,Electronics
53,Male,79088,4438.65,33,Electronics
49,Female,103177,425.8,2,Clothing
49,Male,104466,4769.93,15,Electronics
21,Female,102216,1480.95,36,Groceries
35,Male,96793,1971.97,5,Electronics
66,Female,103786,549.03,15,Clothing
36,Male,68138,650.14,43,Groceries
60,Male,93310,3661.03,10,Groceries
69,Female,58757,4727.23,17,Groceries
52,Female,100394,3092.67,34,Groceries
57,Female,136885,3607.67,24,Clothing
31,Female,109027,3833.65,10,Clothing
50,Female,120830,1387.79,30,Clothing
31,Male,86151,321.63,3,Clothing
51,Female,140740,109.18,37,Electronics
21,Male,141174,1818.18,3,Clothing
41,Male,79272,1283.17,40,Electronics
46,Male,36908,405.36,5,Groceries
36,Male,40844,979.69,28,Electronics
23,Male,81455,710.04,44,Electronics
50,Female,133165,4582.9,14,Electronics
66,Female,98447,787.31,39,Clothing
57,Male,104527,2734.48,11,Clothing
36,Male,107108,3006.22,8,Groceries
18,Female,73066,2763.1,37,Clothing
22,Female,125229,585.38,8,Electronics
44,Male,70004,1662.11,12,Clothing
33,Female,68333,351.22,15,Clothing
23,Female,113029,2038.78,19,Electronics
57,Female,69697,1024.13,48,Groceries
30,Male,47634,2852.0,46,Clothing
65,Female,54561,3494.76,28,Groceries
52,Male,48033,2707.39,7,Electronics
36,Male,102887,2227.76,40,Clothing
29,Male,85063,1997.93,7,Groceries
33,Male,55921,4224.29,30,Groceries
60,Male,49340,1174.9,18,Electronics
27,Female,92781,3697.67,24,Clothing
42,Male,44901,3811.66,6,Groceries
37,Male,40638,2154.08,4,Groceries
48,Male,68596,1556.77,3,Groceries
21,Female,116914,2405.65,49,Groceries
61,Female,74324,556.75,47,Groceries
40,Female,118356,325.06,6,Groceries
19,Female,120596,646.86,26,Groceries
39,Female,62642,1017.01,44,Groceries
68,Female,55378,2570.47,38,Groceries
54,Female,80867,4260.77,11,Groceries
25,Male,103686,1254.65,29,Clothing
24,Male,72875,4682.29,20,Electronics
31,Female,148171,4779.05,10,Electronics
20,Male,119595,4798.63,26,Electronics
67,Male,130061,4204.06,48,Groceries
33,Female,113729,1882.74,27,Electronics
36,Male,94377,456.15,14,Groceries
68,Male,84691,2887.21,36,Clothing
35,Female,139503,2837.54,12,Electronics
69,Male,123337,4264.88,23,Clothing
33,Female,94303,4980.36,21,Clothing
25,Female,90839,2589.97,8,Groceries
50,Male,79063,1791.5,39,Electronics
66,Male,121782,1010.92,9,Clothing
29,Male,108343,123.52,24,Electronics
28,Female,113071,2594.66,31,Clothing
22,Female,35492,2822.04,25,Clothing
44,Female,61357,4142.2,17,Groceries
29,Male,101838,2572.43,42,Electronics
34,Male,62314,4590.69,29,Groceries
23,Female,78697,3177.61,3,Groceries
50,Male,100283,4217.65,21,Groceries
22,Male,89567,826.68,8,Groceries
45,Female,77006,4291.15,14,Groceries
31,Female,90011,3408.2,39,Clothing
22,Male,136706,934.14,16,Electronics
50,Female,40686,1029.84,18,Electronics
67,Male,67449,4639.85,31,Groceries
65,Female,91606,257.86,11,Electronics
58,Female,48891,2366.42,38,Clothing
36,Female,82115,1636.03,20,Groceries
39,Male,131732,3358.88,46,Clothing
22,Male,90719,4214.18,45,Clothing
19,Female,125464,1865.85,4,Groceries
47,Female,103030,2191.82,20,Clothing
64,Female,66723,4911.4,31,Groceries
56,Male,59877,3941.19,20,Clothing
21,Female,148393,4496.3,11,Electronics
50,Female,123517,2249.93,1,Electronics
30,Female,44026,1246.97,44,Electronics
37,Female,50422,2118.13,18,Groceries
24,Male,39244,3608.85,39,Clothing
32,Male,63481,636.21,44,Clothing
40,Female,119180,1425.3,33,Electronics
31,Male,139384,328.52,36,Electronics
40,Male,88031,2218.5,18,Groceries
36,Male,38521,4154.48,47,Groceries
46,Female,31746,220.85,31,Clothing
37,Male,113127,3409.09,35,Groceries
46,Male,122254,4669.23,39,Groceries
41,Male,145472,1260.95,38,Groceries
35,Female,98232,3498.81,15,Electronics
27,Female,42012,4878.0,47,Electronics
58,Male,110224,4815.16,6,Clothing
25,Male,53457,1251.15,8,Groceries
43,Female,100572,591.62,40,Electronics
46,Female,135431,826.58,22,Groceries
27,Male,59960,3539.97,1,Clothing
34,Male,132022,3656.22,13,Groceries
19,Female,117695,3403.76,24,Clothing
23,Female,37910,1746.78,21,Clothing
22,Male,32693,931.91,45,Electronics
45,Female,145313,2945.73,43,Groceries
58,Male,45858,2470.03,4,Electronics
22,Male,58810,3671.29,7,Groceries
35,Male,50092,2262.66,12,Groceries
43,Female,118779,1759.33,13,Clothing
37,Male,78700,1538.05,44,Clothing
58,Male,88105,1136.2,16,Groceries
66,Female,60505,1402.16,6,Electronics
44,Female,103228,564.67,14,Clothing
66,Male,58555,1799.6,48,Clothing
29,Male,101934,279.19,31,Groceries
24,Female,102788,1013.43,36,Groceries
20,Female,107257,3759.18,37,Clothing
27,Female,47939,1694.8,41,Electronics
51,Male,41825,3374.36,35,Clothing
42,Male,120787,3612.73,10,Groceries
52,Male,132491,2947.81,17,Clothing
33,Female,54151,4797.62,42,Groceries
19,Male,30036,205.06,30,Clothing
41,Female,123948,3719.4,44,Groceries
27,Male,113707,4798.05,7,Groceries
55,Female,69051,4325.13,18,Electronics
39,Male,128297,922.67,19,Groceries
43,Male,110738,1701.42,15,Clothing
60,Female,103596,945.01,39,Groceries
56,Female,90071,3046.41,44,Clothing
44,Male,103601,3589.72,22,Electronics
46,Female,59873,1653.66,39,Clothing
64,Female,66648,2743.58,42,Electronics
55,Male,101468,3485.51,30,Electronics
37,Female,56470,2164.57,20,Groceries
44,Male,95129,4284.68,32,Electronics
58,Male,38328,3880.59,42,Clothing
37,Female,36333,416.86,25,Electronics
61,Female,76638,3143.51,23,Electronics
36,Male,41268,1253.1,5,Groceries
37,Male,100603,2831.84,41,Clothing
52,Male,143920,4788.75,30,Electronics
64,Male,140379,4407.4,48,Groceries
19,Male,47045,2082.13,39,Groceries
47,Male,70741,1528.42,27,Clothing
51,Female,118306,1248.59,42,Groceries
39,Female,72770,2709.32,37,Electronics
20,Female,37887,659.82,7,Groceries
23,Male,128718,2791.45,5,Clothing
32,Female,127906,106.53,15,Clothing
44,Male,135154,1686.86,42,Groceries
27,Male,54918,1177.68,8,Electronics
26,Female,65497,4858.97,9,Groceries
50,Male,123562,3663.49,11,Clothing
49,Male,91009,1813.3,22,Groceries
65,Male,41929,554.94,34,Groceries
23,Male,143292,2632.32,35,Electronics
58,Male,132201,1145.89,13,Groceries
53,Male,91762,2728.5,11,Electronics
19,Female,130473,4193.28,32,Groceries
46,Male,109099,3117.38,42,Groceries
21,Male,146566,3205.56,15,Electronics
18,Male,58546,2751.05,38,Electronics
36,Male,108424,4643.6,1,Clothing
43,Female,67338,4666.32,46,Electronics
42,Female,64283,2612.34,24,Groceries
27,Male,112494,1598.22,43,Clothing
32,Male,108170,2351.98,40,Electronics
39,Male,114787,1014.13,22,Electronics
68,Female,76566,3218.09,3,Clothing
65,Female,115464,2550.45,14,Groceries
38,Female,132781,606.17,2,Groceries
39,Female,111991,1068.47,32,Clothing
53,Male,122680,2450.2,48,Groceries
51,Female,58013,4449.19,38,Electronics
47,Female,82132,2875.31,33,Groceries
42,Male,117412,3439.52,46,Electronics
62,Male,122498,1761.24,42,Groceries
45,Female,58084,2899.92,6,Electronics
